Attacker,Fast Move,Charged Move,Level,"Arceus (Flying), Tier 5","Arceus (Flying), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Phione, Tier 5","Phione, Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Lugia, Tier 5","Lugia, Tier 5","Suicune, Tier 5","Suicune, Tier 5","Tornadus, Tier 5","Tornadus, Tier 5","Tornadus (Therian), Tier 5","Tornadus (Therian), Tier 5","Yveltal, Tier 5","Yveltal, Tier 5","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Pidgeot, Mega Tier","Mega Pidgeot, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Drifblim, Tier 3","Drifblim, Tier 3","Farfetch'd, Tier 3","Farfetch'd, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Noctowl, Tier 3","Noctowl, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Pelipper, Tier 3","Pelipper, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Skarmory, Tier 3","Skarmory, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Swellow, Tier 3","Swellow, Tier 3","Togetic, Tier 3","Togetic, Tier 3","Tranquill, Tier 3","Tranquill, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Xatu, Tier 3","Xatu, Tier 3"
Zeraora,Spark,Discharge,40,1.2804627239808304,1.2801609847209918,1.2797380753988203,1.2783136689433126,1.3445979690361245,1.3274531447062001,1.2659468176239186,1.2750592449533769,1.276812788577112,1.2777884420161603,1.2785005546591646,1.2770141236884218,1.2687023884413637,1.2640246653764826,1.2825100156582196,1.276092661940485,1.2764411053243654,1.2866397099619782,1.2514181348283737,1.2646557418264943,1.2876352700175555,1.2864308247821117,1.2613155122452768,1.2791257155597413,1.2881291976914773,1.274344435377725,1.282355743832842,1.2840280339983685,1.2765651364547013,1.2874681517951079,1.267166302095439,1.2710089861816065,1.2478466495742644,1.2789349427429015,1.2850333065684485,1.3127705026798133,1.2806366560705915,1.2726396070098949,1.2863963167413213,1.2968880682814912,1.2377043727212163,1.2985531987491794,1.2640526935928362,1.299702697571985,1.2949418178034717,1.301053008625874,1.288400166746936,1.2922364966362305,1.307858500212495,1.3235281388999525,1.290119580477394,1.2933666358849119,1.2732677064987612,1.2840140760133099,1.3179848685650215,1.330742708888643,1.2828222867745758,1.2923339931244393,1.2927222949580697,1.3016033213520881,1.2493458660821377,1.2756819953253333,1.375793409067487,1.3751618865684518,1.281785385288876,1.293845277970051,1.3031479047286139,1.3164378893503361,1.2623629108566758,1.2938382146632939,1.265326584958352,1.2916756035578711,1.2799034705567338,1.2948621847941963,1.3089554587057406,1.3170337575137905,1.2818286087550181,1.3040686046942656,1.2663509101222308,1.285350632287732,1.2869204808990913,1.3030938616331031,1.261868037316483,1.2884531979982086,1.2886922572527468,1.296707123511157
Tapu Koko,Charm,Wild Charge,40,1.4235324375264609,1.4519650080824453,1.4177820921499928,1.45607004299799,1.2398217074312956,1.2413808474819799,1.430491340833901,1.4359375763863613,1.4132540684867219,1.4556159514196683,1.4327507023826889,1.433287840419844,1.4442518896735879,1.4560809445602538,1.4330514032721546,1.451258531422641,1.4137531994887054,1.4476637793780585,1.3819260775999838,1.419259965397199,1.189862344886026,1.1948156565778174,1.473836858047745,1.471759860712036,1.4499815838944978,1.4566228217490191,1.1507665559993765,1.1711461974871793,1.4374095981805441,1.4269477082975441,1.2065422711977112,1.1955590853531386,1.4514958308188315,1.4730096824138499,1.4295600296667166,1.4667167652035498,1.4086833257229114,1.4097562059466493,1.4181068110418609,1.4241459312854696,1.41290530594423,1.470256513251097,1.1713758699950385,1.1856568119321917,1.4350811291240213,1.4372388412852333,1.4316718464410654,1.4313129499592696,1.4289831845095067,1.4390470644627773,1.415101569340984,1.4378009803512535,1.4148589889937735,1.4107025432316473,1.4424271438043648,1.453773847931482,1.398429703165748,1.4179357665181067,1.4168751407534077,1.4371474459359832,1.6140460992032752,1.6354564501227653,1.2646751702432952,1.2633799067465197,1.1783275754793374,1.1893540831349285,1.6494143226730469,1.664926845952423,1.4264298533010804,1.443123722804972,1.428520620862054,1.4335844581181976,1.4170902322498171,1.4346246509385403,1.4387690671441415,1.432659813628911,1.4280855241771702,1.4438174695495254,1.4136764977159408,1.4181978616621806,1.4291509608866222,1.4592882294019927,1.3978927614062107,1.4145941772486894,1.4312721787083655,1.4508674054583626
Vikavolt,Charge Beam,Thunder,40,1.6387091621725531,1.5823002971790872,1.6330044529601642,1.5833545076061282,1.6313345502910963,1.6495848213874156,1.5128780764901268,1.5027105769833788,1.527731204799589,1.5457167957633358,1.6051892805202643,1.5674827979217567,1.598061881649529,1.582015747258947,1.4996792847744853,1.4776727768206708,1.637459490004666,1.5831485050593572,1.6147744156421848,1.5510290970080376,1.6186605289386946,1.5420026651791179,1.6461023583947352,1.584896787961986,1.5440947669065475,1.5187892007679922,,,1.6756930045357685,1.6485166988966704,,,1.5613451213340055,1.5501850016408771,1.5947243761402288,1.587673240635571,1.4899864873524702,1.4682496877619016,1.4979043977141737,1.500953516611007,1.4774958090013783,1.522781585812515,,,1.536810114038401,1.5256612742787088,1.5242027633433337,1.5329398914060437,1.4717751974699755,1.5244391481782278,1.530731437665014,1.525342056911095,1.5537416208197035,1.5254412981426964,1.491307415976769,1.495780327452499,1.4949772121913079,1.5061599933536747,1.5136105205299581,1.508398605824049,1.5466242519864895,1.523710308109098,1.5976750196205893,1.6113588673306938,,,1.5090398817986177,1.5012772932758924,1.5392451536630665,1.5315563120513824,1.546184882382853,1.5285499672920928,1.5535246803311304,1.5311522025692084,1.59365111493556,1.523624661101296,1.5217959235341578,1.5400302901392886,1.5041868333831836,1.496017941958872,1.5727667008781145,1.5488196769305278,1.5011217076514145,1.5055858572189462,1.5724130992598202,1.5504473222899402
Luxray,Hidden Power Grass,Wild Charge,40,,,1.4367867869657749,1.443834380973502,1.4631357994680947,1.5136535965245024,1.3982029964129599,1.4070525567796028,1.3909519173668095,1.4170939749356983,1.4460473711966784,1.412987522374551,,,1.3777260162251526,1.3876891121582364,,,,,,,1.584276227982315,1.5813239857510333,1.39158264014885,1.424167566831635,1.4301413849811968,1.433774433375715,,,1.4400042607476375,1.4287017154829895,1.4096411233031616,1.446157744071144,1.5673249028152216,1.6039239949726882,1.3957554284347993,1.3711414959121297,1.3770502480552502,1.3703870906044116,1.3775368860568893,1.4380247745413082,1.3850085475127685,1.4055003022421444,1.398542367830373,1.3954694643590433,,,,,1.4089230677162385,1.4132165313025038,1.399728876735272,1.384573083096451,1.404540135348563,1.4105752861626049,,,1.3983691689918811,1.395127567216482,1.6670386119424212,1.6860965491145743,1.5028096683922216,1.4829415355830644,1.400862617698046,1.4045889863470475,,,1.3987197918448155,1.4093070419245142,1.4073978744441833,1.4053111665730986,1.4069778741796917,1.3966915367108153,,,,,,,1.4144639528268945,1.402744407717373,1.4030339177113278,1.3990778138252475,,
Luxray,Hidden Power Ground,Wild Charge,40,,,1.5702792999714745,1.583274733720426,1.6189457167330155,1.6954747678568176,1.5337925009071218,1.551455532088568,1.5518962895840696,1.5939414834029284,1.6050353048726949,1.5727481289143228,,,1.535910752882726,1.5604855607365338,,,,,,,,,1.5110209841353313,1.557109412798893,1.5958892081583695,1.616073216324199,,,1.5994755992097942,1.6021805799786673,,,,,1.5630709213457286,1.5326737932643115,1.5307152432674587,1.5480968408432123,,,1.54470465111194,1.5707755012415094,,,,,,,1.553109692428041,1.5554740110991712,,,1.5777244492090459,1.591991973365252,,,1.5699532984964673,1.587845637870444,,,1.6652170948843772,1.664143181199481,1.5521204010293346,1.5885802658300454,,,,,,,,,,,,,,,1.5788745211279445,1.577683556260363,,,,
Luxray,Hidden Power Flying,Wild Charge,40,,,,1.583274733720426,1.4631357994680947,1.5136535965245024,,,,,,1.5727481289143228,,,,1.5604855607365338,,,,,1.5662897664847153,1.5698973965395229,,,1.5110209841353313,,,,,,,,,,,,,,,,,,,1.5707755012415094,,,,,1.5465810509884208,1.5827708047896676,1.553109692428041,1.5554740110991712,,,1.5777244492090459,1.591991973365252,,1.5484499944102146,,,1.6670386119424212,1.6860965491145743,1.5028096683922216,1.4829415355830644,,,,,,,,,,,,1.5689386637961564,,,,1.5355490775715772,,,,,,
Heliolisk,Mud-Slap,Grass Knot,40,,,1.8859791159130799,1.910125447465507,2.3076226524648575,2.1685968741476693,1.8933780244911411,1.8987156968139818,1.8644030520241135,1.9295023940446026,2.151670941536898,1.9892596754136664,,,1.8586408981699172,1.9016368582049894,,,,,,,3.4274569074718526,3.0938231678063284,1.9531269865479688,1.905478319160542,2.17915688543984,2.0314637401707207,,,2.256287764599876,2.0349134816462238,1.948815356105191,1.9554740398390038,2.9741781398321088,3.015897059108705,1.9175195764343946,1.8721454068365861,1.9089159366040573,1.8834198312928068,1.8917412552122037,1.9260586192598736,1.938180988905183,1.9253066184809937,1.9268558197846242,1.9105817294540248,,4.802419396963169,,,1.9419694260412288,1.9191877646521862,1.8792834979396282,1.8530538358298605,1.9017594329686933,1.9048275166215716,,,1.9436528324356923,1.9100640413205277,,,2.162445954194842,2.090635536502447,1.931259527359192,1.9148022061307917,,,1.9326473990684099,1.921671123008453,1.929358135817945,1.910011562590716,1.968292531529155,1.931221752238721,,,,,,,1.9575109281899068,1.944308085678695,2.0125246439193596,1.920296826349065,,
Magneton,Spark,Return,40,,,2.0441513655901975,2.0506093701319754,2.299001568527606,2.1152008504815103,2.094121673558757,2.0631185042272677,2.0934506087079163,2.0989216254892193,2.110214801048312,,2.008995448875675,1.985213161855416,,,,,2.1436648828784866,,,2.06740462868527,,,2.1609576590122965,2.052850794420169,2.1631481975563625,2.071262879337367,,,2.1950041047638025,2.056691109446258,2.025155959822395,2.0364389168062997,,,2.0497988991497635,2.0007922272079797,2.0749980654890643,2.0574549985586765,1.942240699623473,2.031711499257109,2.1091734351902764,2.071732255826116,2.0591595035083845,2.0467333667489345,,,,2.0731737413677673,2.098609240597962,2.0702590540353936,2.092079097502185,2.0642750969378842,2.016845708047396,1.9995932618513563,,,2.1055618112625627,2.0633843918033894,,,2.298756173549067,2.230842474030403,2.0722229808441823,2.033668567493644,,,2.0352123710139125,2.0412698885543414,2.06779495886168,2.035638166864876,2.1050147116048197,2.0481774907565957,,,,,,,2.1142241696130335,2.054256030448311,2.117023744731527,2.0770209369743107,2.0151437271425174,2.0190068855212204
Magneton,Thunder Shock,Return,40,,,2.0630622409119486,2.0648793335805413,2.2693558207466147,2.081050220096718,2.0809925525755517,2.056539116977364,2.046744471414978,2.0476026488036343,2.0992827126146305,,2.0700747993976307,2.0528282615635276,,,,,2.117957739858608,,,2.030549103276643,,,2.1814835555367,2.071753246009846,2.1824562166801136,2.086463781929113,,,2.2625456674295354,2.118464022360781,2.0482997939026206,2.0558309822363707,,,2.1014391723415007,2.0501379866025853,2.0290597657236966,2.012673201750957,1.9661983413981252,2.062775020731834,2.168279056737317,2.1420857177831776,2.030766944404182,2.0222771996931805,,,,2.102489520321714,2.1317527619750796,2.0899200648968304,2.0653948194629517,2.0375527408963223,2.1133467583633916,2.0989429837355034,,,2.171539565544329,2.1345734814129855,,,2.266926424771886,2.197704790721639,2.1251653229234093,2.084612616319396,,,2.0107896857433265,2.0201308868211094,2.040633850349789,2.0120697453569414,2.0781183434343555,2.0263833773391964,,,,,,,2.0673546299125833,2.008364643529111,2.0890904314219663,2.0460879701721066,2.081206849034337,2.0898509888057224
Magneton,Charge Beam,Return,40,,,2.1769363250846796,2.196479578872894,2.601526592677631,2.377075077973172,2.2908141820686647,2.2426164665169104,2.2569474054537286,2.252322262222596,2.341548836201491,,,,,,,,,,,,,,2.35237685258106,2.2177521367506317,2.350352721329782,2.240011297234836,,,2.4346596362456965,2.25344433232494,2.184850174333727,2.1880230036892865,,,2.2659984151196015,2.1940702782940575,,,,,2.296883573469354,2.2543669167353086,,,,,,,2.2735878096184217,2.227460632260089,,,2.255242441454001,2.229442907039902,,,2.285066779142158,2.233059785448855,,,2.5571039217396128,2.475068896549921,2.2588482978305,2.203495007203998,,,2.1502877144975994,2.149135824608061,2.1882957703313077,2.1404812410008662,2.335080406555031,2.2727226558410676,,,,,,,2.2651158015309503,2.1941689226149084,,,,
Magneton,Spark,Flash Cannon,40,,,2.654112161403791,2.611865838011875,2.992269284450724,2.6875423706137775,,,2.6488398825589035,2.5943285512541645,2.6833663311573512,,2.1623820547585284,2.115987408263191,,,,,,,,,1.9699644550084292,,2.855300669998233,2.6405525477648113,2.8092191035330996,2.6339748058266568,,,2.806578639320686,2.5998216365359426,2.568827525065467,2.5303148913094695,,,2.5517175829440184,2.465796396052409,,,2.015017341457628,2.0872158011126083,2.6680429343569507,2.5928611721514643,,,2.244863251983079,2.145669883410547,,,2.6690630934008652,2.5868244234334234,,,2.495742593489598,2.454488861535521,,,2.614531286381177,2.533072894048301,,,,,2.6272275001186087,2.566167679941025,,,,,,,,,,,,,,,,,,,2.107898474748305,2.095107356597371
Mew,Volt Switch,Grass Knot,40,,,1.5950209354337777,,1.7007144490597186,,1.5915468210820416,,1.6085400573912831,,1.6012438256860588,,,,1.57188540983095,,,,,,,,,,1.6130282701233902,,1.6291590928140054,,,,1.643247403571777,,1.5654121355614559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mew,Charge Beam,Grass Knot,40,,,1.6048665518139462,,,,1.611773078968025,,1.6627229184800691,,1.6311675370048113,,,,1.6158947908834245,,,,,,,,,,1.6448376133606253,,1.6267789676270985,,,,1.689294182983372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mew,Snarl,Grass Knot,40,,,1.677734320588143,,,,1.6930656745921258,,1.6943476533302737,,1.6517998630556838,,,,1.7017841527936326,,,,,,,,,,1.7393384472090552,,,,,,,,1.5020201152963035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mew,Charge Beam,Solar Beam,40,,,1.7067162881281874,,,,1.7022423640951199,,1.747737665342068,,,,,,1.7224443992119371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mew,Pound,Grass Knot,40,,,1.7192326474885495,,,,,,,,1.7431735941713054,,,,1.7444727579105812,,,,,,,,,,1.7594840925254915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Manectric,Thunder Fang,Overheat,40,,,,,2.6729038152144295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Manectric,Thunder Fang,Frustration,40,,,,,2.678356335140721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Manectric,Thunder Fang,Flame Burst,40,,,,,2.678356335140721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnezone,Spark,Return,40,,,,,2.008713075806023,1.9809887904360406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1244291003067945,2.085061386201486,,,,,,,,,,,,,,,,,,,,,,
Magnezone,Charge Beam,Return,40,,,,,2.129097655964235,2.1004405869275793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2419428743568806,2.184829710291729,,,,,,,,,,,,,,,,,,,,,,
Magnezone,Spark,Flash Cannon,40,,,,,2.5878891005476308,2.4959556932951057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.718596672030949,2.6311002734920166,,,,,,,,,,,,,,,,,,,,,,
Magnezone,Charge Beam,Flash Cannon,40,,,,,2.8405234262449284,2.728784000766297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.952051401980292,2.858641246436876,,,,,,,,,,,,,,,,,,,,,,
Magnezone,Spark,Mirror Shot,40,,,,,2.975207989755896,2.9171067214436963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.152954821115718,3.0968023682446804,,,,,,,,,,,,,,,,,,,,,,
Magnezone,Charge Beam,Mirror Shot,40,,,,,3.3416786528749904,3.222710289220826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5338322380155858,3.3795416462769134,,,,,,,,,,,,,,,,,,,,,,
Golem (Alola),Volt Switch,Stone Edge,40,,,,,2.883813175286272,2.7245660518379093,,,,,,2.242043815162567,,,,,,,,,,,,,,,2.303629754891893,2.2326027649651583,,,2.3379625166628677,2.1679111795242454,,2.1444010137891527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8747448530635866,2.77529613844159,,2.1636634171883045,,,2.156219151442008,2.1764339719388355,,2.159137159318647,2.1631893072735853,2.165487932588983,,,,,,,,,1.7686704741945511,,,
Golem (Alola),Volt Switch,Rock Blast,40,,,,,3.3881308024144836,3.2099707174791,,,,,,2.462461864744937,,,,,,,,,,,,,,,2.4829491542557856,2.3876350560726176,,,2.5232037899294024,2.3796128814328394,,2.3370832399920975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3973945442870392,3.2314457492129502,,2.3689018706109004,,,2.3524246807881397,2.3632477227088207,,2.341326667192847,2.379092978103733,2.3535887810587273,,,,,,,,,1.765843207838479,,,
Golem (Alola),Rock Throw,Stone Edge,40,,,,,4.258069449540702,3.9112594924228135,,,,,,2.3946667559690717,,,,,,,,,,,,,,,2.6481609800655987,2.4704023088278553,,,2.627265032836705,2.3901867898212226,,2.387115520215852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17307674623245,3.9670792887951674,,2.4386623778409717,,,2.302207989389104,2.2989750880883904,,2.2877863279610913,2.454435309491233,2.443235841842603,,,,,,,,,1.5721281130003213,,,
Golem (Alola),Rock Throw,Rock Blast,40,,,,,4.376929337917757,4.077356626837072,,,,,,2.5091468573092963,,,,,,,,,,,,,,,2.6608630854313517,2.5294028893330966,,,2.6779820525842584,2.493411268098882,,2.470198864364369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33724455578193,4.114493962235339,,2.536326367920384,,,2.431570999573563,2.430059373485191,,2.417216592042696,2.5591061305624554,2.5377186331896096,,,,,,,,,1.6527478864004708,,,
Shadow Magneton,Thunder Shock,Flash Cannon,40,,,,,2.630914164155659,2.331554676332919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.565060764370595,2.423341960886464,,,,,,,,,,,,,,,,,,,,,,
Shadow Magneton,Spark,Flash Cannon,40,,,,,2.6893465697171064,2.393700491729594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.648126649913194,2.485299226440406,,,,,,,,,,,,,,,,,,,,,,
Shadow Magneton,Thunder Shock,Frustration,40,,,,,2.834814976529689,2.668372808785791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Magneton,Thunder Shock,Magnet Bomb,40,,,,,2.8992449984821627,2.5754639322223083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.938876196063198,2.6838825914385342,,,,,,,,,,,,,,,,,,,,,,
Thundurus,Thunder Shock,Return,40,,,,,1.726172694716602,1.7234476924865365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8344153857130399,1.8418614818583638,,,,,,,,,,,,,,,,,,,,,,
Thundurus,Thunder Shock,Brick Break,40,,,,,2.1565285713380526,2.1228598272729258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2300679387679065,2.213793152472786,,,,,,,,,,,,,,,,,,,,,,
Thundurus,Astonish,Return,40,,,,,2.4877078241474906,2.5209039603918098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5345236755111262,2.536983019476348,,,,,,,,,,,,,,,,,,,,,,
Thundurus,Thunder Shock,Crunch,40,,,,,2.5387306504579716,2.532451589852234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.653688274418715,2.6666217021203615,,,,,,,,,,,,,,,,,,,,,,
Thundurus,Astonish,Brick Break,40,,,,,2.9959427380858434,3.0163090465068856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9722161356555654,2.970583007513097,,,,,,,,,,,,,,,,,,,,,,
Thundurus,Astonish,Crunch,40,,,,,3.943496140316113,3.9937863178697133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9143419769626533,3.8924614276890335,,,,,,,,,,,,,,,,,,,,,,
Manectric,Thunder Fang,Return,40,,,,,2.163612233248062,2.0426648330707433,,,,,,,,,,,,,,,,,2.6042054022412158,,,,,,,,,,2.028574454075422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2170986895824583,2.087696464194529,,,,,,,,,,,,,,,,,,,,,,
Manectric,Charge Beam,Return,40,,,,,2.566414557871641,2.4053677426376034,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2922742832976675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.618156536629064,2.452202536304406,,,,,,,,,,,,,,,,,,,,,,
Manectric,Thunder Fang,Overheat,40,,,,,2.8897416681691426,2.657506257078633,,,,,,,,,,,,,,,,,2.936129099590804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8464596529335755,2.645275927579158,,,,,,,,,,,,,,,,,,,,,,
Jolteon,Thunder Shock,Return,40,,,,,2.046002270707243,2.0325379893658333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.125094852667211,2.092754898887576,,,,,,,,,,,,,,,,,,,,,,
Jolteon,Volt Switch,Return,40,,,,,2.0828841553366515,2.0877748229681274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0971210451630293,2.06285843981182,,,,,,,,,,,,,,,,,,,,,,
Shadow Ampharos,Volt Switch,Focus Blast,40,,,,,2.093101013062615,2.0689001549907218,,,,,,,,,,,,,,,,,2.1787412051399215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1102528083207153,2.049592005084627,,,,,,,,,,,,,,,,,,,,,,
Shadow Ampharos,Charge Beam,Focus Blast,40,,,,,2.2203389010399053,2.138886234382037,,,,,,,,,,,,,,,,,2.293270903850258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.232218196808384,2.1454042577044556,,,,,,,,,,,,,,,,,,,,,,
Shadow Ampharos,Volt Switch,Dragon Pulse,40,,,,,2.293721684562935,2.283619529145698,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2072556577013382,2.1956100548970463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.316764941376057,2.256058341851955,,,,,,,,,,,,,,,,,,,,,,
Shadow Ampharos,Charge Beam,Dragon Pulse,40,,,,,2.3893897143067804,2.3607324160406966,,,,,,,,,,,,,,,,,,,,,,,,,,,2.294099875718967,2.2591351793267695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4164200946544794,2.3455237151876034,,,,,,,,,,,,,,,,,,,,,,
Zebstrika,Spark,Return,40,,,,,2.34511944830224,2.2813406506282488,,,,,2.3349258297388946,,,,,,,,,,,,2.7415908051262754,,,,2.2219026115049196,,,,2.240866373566951,,,,,,,,,,,,2.255135661772961,2.194568042521945,,,,,,,,,2.114851367491868,2.0937915826805016,,,,,,,,,2.290208889910657,2.1973654839358425,2.227780388169296,2.1588776191731367,,,2.181640491679991,2.1142667873769736,2.1420150297832734,2.10601181884353,2.12805405976756,2.0601687231513823,,,,,,,,,2.1817491593402996,2.0877837072579304,,
Zebstrika,Low Kick,Return,40,,,,,3.0064299839345443,2.957968294919934,,,,,2.786240455015837,,,,,,,,,,,,3.650342309296986,,,,2.374941078038888,,,,2.4451359181306898,,,,,,,,,,,,2.3280501867920274,2.2720103582610536,,,,,,,,,2.2010527316162762,2.182800841046626,,,,,,,,,3.140542717392166,3.0623771615396773,2.431319510823866,2.3541095650670716,,,3.3506314035613114,3.342191747408521,3.319999958160115,3.3282860150026803,3.2774644683048297,3.2370212890813903,,,,,,,,,2.2759141868428756,2.17680514135179,,
Zebstrika,Spark,Flame Charge,40,,,,,3.606060173165908,3.468439612417516,,,,,3.4844352251740967,,,,,,,,,,,,3.257379883381507,,,,3.1880460985034857,,,,3.1884290348029443,,,,,,,,,,,,3.4185712746925088,3.321124661678995,,,,,,,,,3.0058475584518645,2.8901266989131273,,,,,,,,,3.2273134458511374,3.1067356127819905,3.253620143672533,3.1657779711225733,,,3.052350969118021,2.989858977465328,3.017652994637471,2.9656367057481936,2.9888886318778476,2.902150352620447,,,,,,,,,3.1770891908513943,2.9411048388933803,,
Zebstrika,Low Kick,Flame Charge,40,,,,,5.7255157333744995,5.132321670167244,,,,,4.508124930747467,,,,,,,,,,,,4.916659982559039,,,,3.3093751126347324,,,,3.4379383180895435,,,,,,,,,,,,3.3152138022850015,3.2226413169067927,,,,,,,,,3.000648138743687,2.8703516271088243,,,,,,,,,5.469559151122139,5.097751291104541,3.5105819673177954,3.413478084772168,,,5.468107940173308,5.292992613301955,5.499855577682545,5.2872976044969695,5.579571643275572,5.297079891922712,,,,,,,,,3.1709087706382233,2.9332385312788407,,
Tapu Koko,Volt Switch,Dazzling Gleam,40,,,,,1.351793611029347,1.36366572730852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3426151272761866,1.344323428947785,,,,,,,,,,,,,,,,,,,,,,
Tapu Koko,Volt Switch,Brave Bird,40,,,,,1.4468406236553317,1.449653311411729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4295796675201953,1.4280854543986494,,,,,,,,,,,,,,,,,,,,,,
