Attacker,Fast Move,Charged Move,Level,"Kyurem, Tier 5","Kyurem, Tier 5","Kyurem (Black), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem (White), Tier 5","Arceus (Fairy), Tier 5","Arceus (Fairy), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Diancie, Tier 5","Diancie, Tier 5","Glastrier, Tier 5","Glastrier, Tier 5","Regice, Tier 5","Regice, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Tapu Lele, Tier 5","Tapu Lele, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Xerneas, Tier 5","Xerneas, Tier 5","Zacian (Hero), Tier 5","Zacian (Hero), Tier 5","Mega Audino, Mega Tier","Mega Audino, Mega Tier","Mega Gardevoir, Mega Tier","Mega Gardevoir, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Altaria, Mega Tier","Mega Altaria, Mega Tier","Mega Diancie, Mega Legendary Tier","Mega Diancie, Mega Legendary Tier","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Gardevoir, Tier 3","Gardevoir, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Granbull, Tier 3","Granbull, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kirlia, Tier 3","Kirlia, Tier 3","Mr. Mime, Tier 3","Mr. Mime, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Shuckle, Tier 3","Shuckle, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Togekiss, Tier 3","Togekiss, Tier 3","Togetic, Tier 3","Togetic, Tier 3","Weezing (Galarian), Tier 3","Weezing (Galarian), Tier 3","Wigglytuff, Tier 3","Wigglytuff, Tier 3"
Scizor,Bullet Punch,Iron Head,30,1.839571397448564,1.814204113061215,1.7711745123286118,1.7463290580231543,1.8311514655530094,1.7159994370015492,1.7900081075179866,1.7847492439118622,1.7958578136358918,1.791830858905307,1.7936596570804548,1.7880724990761299,1.794622299622623,1.7922361367215378,1.8409705266964376,1.826717461545355,1.7008305206939247,1.6987977096027709,1.782915223765713,1.7538571994037344,1.8281287121825258,1.8059329447596348,1.8440510779052508,1.8177845928582794,1.6864489528426794,1.595605295816424,1.7810991635475388,1.7398027312673696,1.8793922075061726,1.8447421139265898,1.8197156253385127,1.8175875777508272,1.7853707232515772,1.6729699322304459,1.7497474213926703,1.7006679257635529,1.8467005585981469,1.809863267892107,1.7938252184748247,1.7922304394608064,1.9128077346672294,1.8175978264746164,1.7762842060041981,1.7651095944206814,1.8480530265779607,1.7875764895247461,1.7331042104482917,1.7939766835822164,1.7972797754341547,1.758749497673221,1.8592531173359192,1.8391630294834427,1.7414716857399177,1.7764646400924846,1.7882862994238766,1.768244072489046,1.7512720733227758,1.7620267695689806,1.81785100947799,1.8959758278531893,1.7716657520992207,1.7808882015916876,1.763982117193677,1.8534090384816593,1.7210087741697038,1.750062442030754,1.7031481976030276,1.7653812454427884,1.7542646388602874,1.7628605911246897,1.8977517520614333,1.8452418705632672,1.7310302755374722,1.8095962385907247,1.7927839013931366,1.796379582567827,1.7809839377851389,1.852131887716154
Scizor,Fury Cutter,Iron Head,30,2.025365194268532,1.9795063849994678,1.9511405871996828,1.943785378592718,2.0804075233062513,1.8913740141385256,2.0242879616084783,2.0187146690108233,2.028641430518422,2.025772530956223,2.025898067242067,2.018733290791818,1.8519498670654106,1.844862069130779,2.3549481850835243,2.370768204338958,1.9917240225448374,1.984135199878598,1.9080758543353453,1.8644359032582483,1.954296681900063,1.9229783682135233,1.935049828184364,1.9078397566856478,1.9753412284383363,1.8721138742028163,2.1602995355332433,2.1051983258861746,2.096504116351547,2.077342565799591,2.081538372095284,2.095720614256055,2.036105883342382,1.9708625114822746,1.9741434797964403,1.9223747501362438,2.1003860032593447,2.0759331494923097,2.070300830874685,2.0742369816077644,2.3903783494898083,2.233037032226538,2.152969200969434,2.175454738128647,2.1104346031886165,2.080234419028633,2.0243904259451684,2.125741456549182,1.9677235474450792,1.9238714697176569,1.9579261549813065,1.969982004257769,1.9873695491592536,2.045655318565226,2.183670964458865,2.221221635839191,1.769326200560866,1.8088234449624887,2.047474388372565,2.1520429614732737,1.874366624140564,1.9014224849087653,2.0719621848404586,2.197131428468819,2.007380974481076,2.090696740655939,1.7866672367869618,1.8615402850001348,1.9468259541211619,1.9837108181557315,2.4247138486494735,2.3904549331628453,2.3110245810407064,2.448657370316967,2.3852352723375843,2.387154993788538,2.194991368251325,2.3014092448029175
Aggron,Smack Down or Iron Tail,Heavy Slam,45,1.6796316040177934,1.6719612859832242,1.6224856738133613,1.646321387766071,1.7884951279052,1.6508596703971221,1.6835638259616426,1.694348688740752,1.6883401541864196,1.6963795356105196,1.6894178169189058,1.6949099836452042,1.6757073969302634,1.6848024432646675,1.6484179740034446,1.6830458440675722,1.6757285226282042,1.6659612652762685,1.7621042791332253,1.6977473345296576,1.742371192857814,1.7151605363860785,1.838212698245638,1.7109171603576516,,1.6065879603106337,1.6720396026324298,1.658237752082446,1.7169228057244301,1.741365758106575,1.682818151729042,1.7606204904343443,1.5768999053274808,1.5954367224000807,1.598772185623864,1.6073929933786593,1.6589194109873449,1.6696783373994217,1.683810356015262,1.722571184223346,1.648528936600364,1.6551717309687444,1.6698443751663576,1.722787143395495,1.7104079954586189,1.72782509523658,1.7105377996424718,1.7755846834431217,1.626987216957666,1.6898239248221294,1.6855826244499648,1.7561434624804546,1.6394007568661135,1.7210083161379437,1.6418304486449804,1.6934586260157976,1.7447372865629582,1.7173251418862359,1.741660964600257,1.8394513817590383,1.6345018512761333,1.7018600996916782,1.7430740305476953,1.8318462453434574,1.7098877856330696,1.709131931215959,1.6763159526660125,1.749783204256098,1.6831380922640649,1.7324478841382105,1.6896911343527001,1.765031926358779,1.6784469814720437,1.7777098061909116,1.6593793860867947,1.721719608259092,1.7032367400766752,1.7617753657819792
Jirachi,Confusion or Charge Beam,Doom Desire,50,1.3749957413829104,1.4205430532776164,1.3270615719433603,1.3756773963515163,1.3448428328126594,1.3755785552322815,1.3490330637315555,1.3921456670523282,1.3550091818745316,1.4003047578907795,1.3516947898263825,1.3991033277167118,1.3260439968161197,1.4049417839554321,1.367417794571244,1.4681985825475123,1.3076668779605656,1.3544148804684344,1.3264680962701292,1.36129455963905,1.3305790084029068,1.3736638148813782,1.3499674674270472,1.3923850911835425,1.0456092587952863,1.0695760782893124,1.337674120951218,1.353269983017463,1.3173198713895222,1.3629019166486775,1.3659218691547168,1.4678512400637362,1.296080449715737,1.3087739466986845,1.29491380027584,1.3605641900504912,1.2644667523629602,1.2877557790663359,1.3778783350899404,1.4535000615760871,1.3512930059347166,1.4026169922714011,1.266625188354026,1.3360154663810777,1.3492658750730122,1.4119993471251435,1.3832925143315473,1.4871359805230961,1.3581632321083459,1.4267916474531288,1.3721638545708796,1.4554792709114137,1.3573571816823435,1.472321993789854,1.3112845694384836,1.3866856064313227,1.3723016009680837,1.461192766336947,1.4733164189081263,1.5807000866313565,1.3468266737797645,1.4123054112564366,1.4364705799733535,1.5312448487607262,1.3922253929854522,1.4734468341156166,1.437360449721558,1.5085973973841813,1.336252384247928,1.4190902722684537,1.262785920449692,1.3449789044767126,1.3154443672852654,1.4049955563509082,1.2412419166842144,1.3021411735788588,1.4381675331550654,1.504283567408821
Shadow Scizor,Bullet Punch,Iron Head,50,1.3269766549752386,1.2907613055746046,1.2716683982474866,1.2641572256661406,1.2567677831040382,1.243636459983666,1.2562318509546688,1.2478927707302028,1.2615965919810097,1.2549321005561447,1.2574190405633383,1.2522169530655416,1.2944148701426557,1.3078496107814206,1.2954324016865941,1.2874124906956943,1.2423067657402997,1.2374855247265983,1.2684931529705157,1.2362858398640941,1.298752076816307,1.2681828492182616,1.3070979364466535,1.2889520030645862,1.1660796670459421,1.139484302082186,1.3027370255637734,1.2634875835836874,1.297571470140383,1.292023817629683,1.3149330184099752,1.331156984617092,1.253870430529253,1.2294545416465819,1.2598197695289124,1.2429609619449717,1.2914398133363445,1.2770867477516745,1.2703987789522109,1.2758840933561948,1.3614007613087782,1.3112247532347105,1.2632263216231807,1.2747844016212326,1.3210280110003254,1.3020341979134695,1.2781472096663422,1.3250997140096166,1.2760643790859156,1.2644150411339,1.2995118149074558,1.3149377955096744,1.26330613246404,1.3147161605365987,1.2623986774919165,1.2829745650941433,1.2489278933074976,1.285849662695942,1.3034837938761439,1.3510842829194911,1.2555226654865497,1.2704908325233688,1.2667195726009643,1.3405593235049231,1.2568625223301175,1.2891493995602636,1.2573911428644777,1.3096955957707075,1.2646535455665648,1.28176560943909,1.3343281927874617,1.345295242145529,1.2563319538593691,1.3229048165680255,1.311901505858814,1.2969691978798836,1.2792255360082705,1.324764350584851
Heatran,Bug Bite or Fire Spin,Iron Head,30,1.8509668645800175,1.8622707845072866,1.8455597168832594,1.8359690246434937,2.010102874097139,1.8332373959592607,1.9307181790503243,1.9359715698365634,1.5490970359650607,1.5357317588732573,1.9609140801311766,1.9791089323052546,1.5547843971495245,1.5812423143758265,,,1.4840402564379118,1.5052605475876693,1.664722944743084,1.515838567449426,1.8344642505965767,1.8292710764911093,1.9586412262467205,1.894458069395142,,1.835726812983038,1.8657096229858965,1.8702109401489482,1.8402835345836326,1.8614328052389502,1.9102060225734738,1.9981653817682914,1.7943174890216855,1.7984600253223626,1.4548776156267609,1.4889026354716262,,,,,2.2509417882505494,,,,2.0032368632032136,1.9556825262561426,1.5473289948631084,1.6000523949664227,1.843899671805534,1.9200601249451468,1.5077701510101194,1.5831234758298307,1.4872301216281938,1.5639934406892924,1.8257104196161522,1.8904449430298518,1.5375865089704541,1.5809678023045879,1.9514567598775483,2.0670762184844644,1.7970095054078736,1.8826911690334256,,,1.5426749259532913,1.5582487428080736,1.8895659484151155,1.9655654009662704,1.9885645561500935,1.986253059433182,1.8638470490309287,1.9588357747248262,1.8860659710301642,1.9938724078345902,1.8903352467402543,1.9779809734343556,1.9121346481424983,2.0133469353787508
Dialga,Metal Claw,Iron Head,35,1.4576224577971915,1.446497382370029,1.4005688472352529,1.4097685997649245,1.5261443804924149,1.4052350521641201,1.3861624292670298,1.3757569464928077,1.3884982719649575,1.381575326243617,1.3863656264829494,1.377497143815454,1.3732808064977997,1.3912861845875752,1.3912862661603318,1.3977390167239203,1.3827902140734938,1.3843104091588232,1.3847184970619724,1.3661088288297452,1.3680483571336928,1.3560328911056216,1.4369383615566937,1.4139282020964303,1.2541210990590452,1.2314076447724054,1.4174256189247474,1.3998863504266439,1.3966703601824142,1.4021509920229627,1.4126845773141734,1.4316150560272476,1.3851751277980833,1.353169238663432,1.3832123410057904,1.3872234151479002,1.3556221383509595,1.365507362103279,1.3826454622865205,1.3802773505387378,1.379415492436683,1.3730490730631792,1.3705312390536084,1.406166262120924,1.3972811252441866,1.4308349099166149,1.4237086736918585,1.4914938393448278,1.3728853359987647,1.381619124265908,1.4552822476189637,1.4500496622959385,1.354182972639708,1.4158091894901388,1.4072634426591093,1.4265980557796476,1.4521150129077594,1.4659662223164804,1.4515624859189762,1.5229773576482768,1.337145172558838,1.398277668140447,1.3917839209596956,1.4620957535579868,1.376246445093472,1.408514411700989,1.413564595462976,1.4730835706334036,1.3391526425062876,1.3908060023969075,1.360662591625329,1.4009187244572563,1.4123701265396202,1.493051329018016,1.4114942186826065,1.4717684936793383,1.418739025521072,1.4840059036929816
Dialga,Dragon Breath,Iron Head,35,1.4757060961311133,1.454182052553808,1.438134945472835,1.443442526214461,1.5633340604049073,1.4400197360437865,2.2707215030139487,2.3353274705664258,1.7145365315764303,1.7277429308820622,1.7099661527820735,1.7248652407936071,1.6849526611479941,1.7403167126156665,2.3892808757666875,2.5157587069492533,1.6899924584788106,1.724794245123168,1.7011837601004391,1.6974114940855696,1.6963730865949456,1.6961353464406816,2.3883755868903367,2.4082486788834454,1.5288877753538885,1.5250273019986713,2.203931504085486,2.1996088500071864,2.248470203587117,2.3751909732877086,2.3505119242233046,2.480544069802435,2.2198928790099606,2.2219902860039458,1.637584142284705,1.6717118531122441,1.7356600441170362,1.7807581578644844,2.082120016095832,2.1663986649601163,2.433332144509203,2.504315005746279,1.6927300003486245,1.7661774181023138,1.758291274573912,1.8333799721399,1.7771903909885003,1.8778243580715814,2.13604055455349,2.2327533708780756,1.8546763680576555,1.8958227962926024,1.672068757596719,1.7870972959531357,2.325322030078984,2.4351082509666826,1.7873455185015936,1.8263083320242153,2.4282372249441364,2.559749710739036,2.2656330218708285,2.4355019243117138,1.8401464539457764,1.9558974950387351,1.6988029280067103,1.7830342218670734,1.7998571031821045,1.878243642741952,1.7323813783906958,1.8178648954306835,2.29046958390894,2.442488489152737,2.2448151939601404,2.4128866909875355,2.1840588910798395,2.3141972810469387,2.3046623677423153,2.478624537921707
Mega Lucario,Bullet Punch,Meteor Mash,45,0.9950614672592292,0.9765207896106602,0.9624335897096479,0.9694282525463037,1.0708906601903185,0.955318062093654,1.0190802120748683,0.9970286718452277,1.0234621077514006,1.000899342365912,1.0211950191565744,0.9972931095637239,1.0372001682999428,1.010697170731785,0.9610887965188641,0.9621820331078201,0.98866634612015,0.9591379146062193,1.006699806313737,0.9861527192906212,0.9995647180773263,0.9839317182675666,1.1301981415764082,1.0212388290311545,1.032835540632768,0.8997020052673042,1.0148369893412328,1.002704187950511,1.0467129999846314,1.0198775063669636,1.0251524887244843,1.0073322880262268,1.0229985008820939,0.9687898934386021,0.9685099549551909,0.9529382373883613,0.964091810269923,0.9534903852476596,1.028645325162913,1.0089631836067525,0.9816964378393138,0.965204750115378,0.9577853643042167,0.9963859268622862,0.9964370483897294,1.0043639962100408,0.9683265822124549,1.0167262537158617,1.0278487980738755,1.0071148259066358,0.9773505107102745,1.003549742909306,0.9567516081020911,0.9975307224704438,0.9834685613787931,0.9957689865426167,1.0482462761328342,1.020973486643181,1.0109017654224517,1.062637814450079,1.0132875930451644,0.9747848654583178,1.000712043313331,1.0560812780700408,0.9774433881987192,0.9820440574403717,0.9927137959442776,1.0352313504816182,0.9517419779552013,0.9738517630774943,1.0306506158037134,1.0132159882365366,0.9842855005335704,1.0103492624683037,1.014415445444419,1.0261587018787814,1.0271131917537935,1.0304925793469641
Mega Lucario,Bullet Punch,Flash Cannon,45,1.3117413608944761,1.2802282911376661,1.280438142060276,1.2622160077953277,1.4222384512392778,1.2510479875324327,1.3444061559310678,1.3019467801309583,1.3481605824781222,1.310795505159754,1.344722419705296,1.3036878378262693,1.3764520063597727,1.3351980519700957,1.2435234019409902,1.251931956613583,1.2856826391479281,1.2488356267390692,1.3739095116973696,1.3021630841832104,1.3246221050843574,1.2899330644721931,1.5089821336863836,1.3591066339528908,1.3761239832565473,1.1703045748734373,1.3619880162117661,1.3265862568257663,1.3784157005665052,1.3603542151828636,1.351821797816306,1.3110665719728933,1.3114166287878415,1.2898225896550064,1.2811836149297542,1.2449884962709918,1.2585506931124726,1.2456933820653546,1.3922418941859127,1.3399246116242143,1.2808842402908112,1.2750433699012085,1.2422404228353052,1.2695884036819904,1.2899943643349658,1.3134134781702669,1.2698419983775346,1.3136206923570721,1.3737072961141328,1.3363796547229867,1.2677438301355,1.3060113378520835,1.2656353956308917,1.3149266863891003,1.285072796928826,1.3012814205471572,1.3681076509576962,1.3307695663060475,1.3296334878452927,1.3998723451106962,1.3189997688611335,1.2776947041240865,1.2722322042286007,1.3323376381976657,1.2758086419939596,1.284352228876766,1.2601759804652115,1.32080569000059,1.235993855814189,1.2688658069307766,1.3802358615012376,1.3369906239455236,1.267084932930464,1.3150331320187063,1.3074841582275063,1.322683069832177,1.3498930239208913,1.370432647763736
Shadow Magneton,Thunder Shock or Spark or Charge Beam,Magnet Bomb,30,2.0732367879583515,1.8404996192151868,2.0033462042618795,1.835240381425845,2.169767542965172,1.774182142437986,1.7963093367907785,1.6924870006329367,1.8062813958765505,1.696988730844641,1.7957899989345711,1.6915882283837858,1.8650262614208524,1.740160354220658,1.8317807645242252,1.7919235702730156,,1.6954481573979432,2.0112282098981327,1.7091523631901078,1.876290149542007,1.6844506545556925,2.0251771258063744,1.7764937267623961,1.8684846898689769,1.6241272536450098,2.060461165816076,1.7280714764321565,1.9164451218773686,1.7782322155791863,1.7155588066534688,1.6767374225186578,,1.7072526414549132,1.8520806563045304,1.6575185559375716,1.8619448064448494,1.576443988556687,1.886027150659336,1.778374663332398,2.0581279639647887,1.8439100354677693,1.6879211968626755,1.5576181168120529,2.0040634274082203,1.7982219630797218,1.8047131906058071,1.7114255857644,1.7579375268155821,1.680231640805843,1.839543452117269,1.7476117251196297,1.7452347986764012,1.686090256174019,1.8421134678970943,1.724626782373863,1.8268052986594447,1.6989835921165317,1.6704525165997721,1.748412574751054,1.7746936915946045,1.6760712449445092,1.658887576183523,1.7301833204846504,2.115049819348618,1.8738986014950125,1.5683313345782626,1.6239697409486733,1.7408390864743513,1.6902987694748748,1.6968536429947365,1.6047114486908733,1.5282682069959077,1.531982783312246,1.7127240646994037,1.6710260928376792,1.758299503454611,1.7287743477632518
Jirachi,Confusion or Charge Beam,Doom Desire,30,1.6183753771183962,1.655222081743014,1.576976272318716,1.6308373917356318,1.570405313481356,1.6283919770357334,1.596077185966884,1.6295320692530626,1.5967935122853165,1.6334199345659282,1.5949773026540728,1.6309773983673257,1.5668668773011942,1.620258576447673,1.6176884387135875,1.662332256854754,1.5421268891714872,1.6044957460886053,1.6024475435023418,1.6053908151491931,1.5873994348315563,1.6074386110069598,1.5533003034656006,1.573618587176846,1.253282117815904,1.265453622774415,1.5556496378732145,1.593634313187098,1.5772925420192123,1.6259538232162656,1.6111607768447218,1.7001759869290078,1.5071801235487827,1.542538820477931,1.553346016375091,1.5617330406454697,1.4688725739768673,1.4999377115760193,1.6201785253142487,1.6746142843382914,1.587602409657794,1.6566779533984488,1.4775161229570657,1.5316543409181587,1.5831682702819783,1.658257789074201,1.617146960531451,1.7013616743145814,1.5734469339012036,1.6225143511572342,1.5801525562132828,1.6761916798890104,1.5857210657156082,1.6640300809901023,1.555149453230994,1.615942301240959,1.5790974220588365,1.661905456217731,1.6945589029881614,1.7626029816702782,1.5593520752959924,1.624020969378329,1.688220619760959,1.7880058007676731,1.6218217555705041,1.7019223567022215,1.6355165940013343,1.7182025407360952,1.5711533008119103,1.634219148253802,1.5033423865261644,1.5689402208666954,1.5157208640237945,1.6063665872347277,1.4248773167736093,1.505280486458856,1.6484210577963945,1.7274543516477299
Mega Lucario,Bullet Punch,Meteor Mash,40,1.0631027772035757,1.0265832458444433,1.0167466239478906,1.0127403032566262,1.1163379202282446,0.9989340222663026,1.0443362948689265,1.0196133989706864,1.0475338760477184,1.0235792109683475,1.0459924355588348,1.021658062959724,1.0960882244755403,1.069105667921927,1.0071869852027238,1.0056013932576822,1.0401754020481488,1.002775962866612,1.0590900813533155,1.0216612716617883,1.0439016120034146,1.0148868824643327,1.207941409759494,1.0809008295212708,1.1896362517348007,0.9554773421338061,1.0571572985301716,1.0397083159712643,1.083507195231263,1.0524210033925587,1.0514823174575183,1.0368491960424413,1.0943172926735643,1.0260740487669828,1.033679345513167,1.0023794904054657,1.0118948231059626,1.0031091495729567,1.084320100535106,1.0369061435169726,1.0285664856992442,1.0142160654144268,0.9969629094976544,1.0175842098593568,1.013464825340578,1.0222681242063618,1.012841428043941,1.0417268628266492,1.058421272658928,1.0282330179181929,1.0369304441753888,1.0599369558401184,1.0051735627942868,1.0287872097108899,1.0229887896228376,1.0325701158171074,1.0977237787462846,1.0547441296381617,1.0386589327534053,1.0716825499527791,1.0674058537799778,1.0306417973297808,1.0160273897549976,1.0592450260752158,1.0400480291782244,1.0438581287480404,1.0088817907245093,1.052043314472687,1.0128762891818444,1.0351687119153317,1.0743328657973326,1.0475511186246518,1.0198222187342563,1.0587083064635865,1.0368474735748667,1.04538780737344,1.0648336658334412,1.0509960092340467
Mega Lucario,Bullet Punch,Flash Cannon,40,1.418961739051313,1.352099325790373,1.3435531863677126,1.324370241624332,1.5029435203462178,1.3148321294981022,1.3705381480586745,1.3237846738635624,1.372669794623706,1.3307498416263006,1.3685574434742591,1.3293551824961911,1.4474368206247705,1.4217880531003495,1.3166739693532004,1.3108320722988664,1.365077461013866,1.3248957730551616,1.401356026305992,1.342520586216765,1.3790931645332771,1.328100107941893,1.6058022432915426,1.440415662018321,1.5799787648166204,1.2453319566636292,1.4124033919772003,1.3704493802878752,1.4184200688689546,1.3907066909834145,1.3837884566075327,1.3422658613101424,1.3990729750700064,1.372247894739081,1.352521102607115,1.3190012956661623,1.3326802066070493,1.3219152686915443,1.4065481796563528,1.3676267262238353,1.3439575174584146,1.3379777143383367,1.301055907735902,1.3302417664227466,1.3050226607114077,1.3411145887760958,1.2944742956391555,1.3381172408436635,1.4172841346606928,1.3539131389745553,1.3527929167072203,1.3848619009696554,1.3027270983449146,1.340241980028652,1.353499768726609,1.3577442693002275,1.4245815076807402,1.361663407703561,1.353830776426188,1.426394561750212,1.397400471002477,1.3504067541258782,1.3068534954141062,1.3732013091048174,1.3377677651724098,1.3555157542706788,1.275064288564887,1.3360931656579538,1.2964104282362472,1.335365022027919,1.4005654990581362,1.363300994995762,1.3281202912883092,1.376839654091229,1.348066070856853,1.3524324116989974,1.3965145666653156,1.3995105404700678
Dialga,Dragon Breath,Iron Head,45,1.3634449087527278,1.3291071130853909,1.3211234573749333,1.3068852384123728,1.314528239702499,1.3023893786100518,2.166918115204201,2.23351355604578,1.6503359983405985,1.667180455953913,1.6483798314435982,1.6635139223074482,1.60487978974888,1.6632259832107428,2.211445408561069,2.392463269870913,1.6258245739606259,1.6549081725375587,1.6296941587598108,1.610576201140062,1.6107668126940562,1.6263459338289636,1.9953363707102754,2.026242922884516,1.4296004732169123,1.4489501829619569,2.0835042498972274,2.0848607659110834,2.1238107393270473,2.2005084410931057,2.202524128622607,2.3562074224815484,1.9859391019756876,2.0895273802546437,1.5581655870933695,1.5877121885843046,1.5367993257497756,1.5799099439792619,1.8101940021467897,1.8789990568819628,2.297762118420723,2.3479844374049494,1.5997607219070975,1.7050174432106502,1.579109318556736,1.6699994764682755,1.5612441736980354,1.6529894127966112,1.992350275307914,2.1314425939200246,1.6455021581012212,1.6896236979376615,1.59779255941487,1.7104833072070995,2.016791547291456,2.138290759367995,1.5729222723729581,1.6500706294409877,2.2986089678931103,2.478386240542613,1.9601561118821391,2.1028922816446127,1.6300321912915177,1.730437261857736,1.6289039844724138,1.7014415409161325,1.7348498866594184,1.8109347739039605,1.5509843357021083,1.6308216329355365,2.1626772877760465,2.3389612973538836,2.103596528203543,2.2758536975973747,2.077448909060594,2.214361276171704,2.139430141459743,2.3518738464769644
Dialga,Metal Claw,Iron Head,45,1.3603353693180729,1.3240558532697575,1.3006018062488067,1.2904611522074205,1.3002934346432002,1.2865870470426504,1.3422465605521312,1.326533216944697,1.347083232882211,1.3300598891185054,1.3438482627271036,1.327620843912415,1.3072581746685021,1.3275669934816723,1.2687401940715024,1.2992435993975646,1.2750532691632661,1.2714428516703733,1.324152648420104,1.2936555632482025,1.299472919727514,1.2986191252686812,1.2952532894833964,1.2784574622207934,1.1376085098188784,1.126904211343269,1.3152680013079052,1.293541284947705,1.2768019323937005,1.2790170749533323,1.3414376147630396,1.3779097969355762,1.2391767188723597,1.2375053054898608,1.265768050028552,1.2733795457605834,1.2462434808713498,1.2558782561423922,1.3199412977722411,1.3262384357471808,1.2889355783301137,1.2769944964540214,1.254378141654771,1.3179507450878543,1.2736129950839346,1.3289447140233617,1.2979199467139588,1.3603484262407441,1.2966757613716016,1.3314544160690804,1.3306560922049846,1.3447609687515518,1.2448536698617203,1.3165117736766396,1.2586715479517998,1.3003925845557893,1.3108367203238547,1.3598954100578495,1.3465789756550608,1.4466509921334338,1.2417064436418315,1.295574035104219,1.337639086608735,1.4027231937990183,1.2836812926633947,1.327642130390877,1.2651948727848241,1.3207222557292921,1.2487003527842953,1.2931274580963152,1.2985843205430958,1.3503722403472525,1.3022223303159786,1.3734803728252476,1.3056797891468888,1.3680771552051427,1.3246269346242852,1.3790017579557245
Togedemaru,Thunder Shock or Spark,Gyro Ball,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.254347727369626,,,,,,2.2021689603632484,,,,,,,,,,,,,,,,,,,,,,,,,,,2.318253405452418,2.259134331266765,2.1648198361834217,2.244242553518799,,,,
Excadrill,Metal Claw,Iron Head,50,1.3497517740057634,1.3407352104411745,1.2996346298938688,1.3017253834520037,1.4016602732259098,1.3063974150832958,1.3440686481613415,1.3476626902843971,1.3445925792958102,1.3535127423551891,1.3396065050769794,1.3494180933321795,1.3347152979216514,1.3576341836594095,1.308110947558137,1.3641830632095835,1.305917037609598,1.2978962681230004,1.3526011227733192,1.330316119054206,1.3117305389063005,1.320409177845121,1.450665434255575,1.3732067645752672,1.2701214267362235,1.199931592069574,1.3227325297184853,1.3184131205893745,1.327951425942363,1.349935325307748,1.354861764820745,1.3971587096742273,1.3234016362997933,1.304860319582747,1.2928991858565335,1.3057566092283999,1.3130563473013852,1.330946026595076,1.3182687043493813,1.3378213094342246,1.2903717488543371,1.3041137928262803,1.3302377821436788,1.3751710427024333,1.3083202125333495,1.346573895476378,1.3514102258777256,1.3880397179125012,1.305241473504105,1.3450624122407815,1.4064721073630821,1.4112862277888987,1.3126168803589648,1.3815042035484242,1.3083651123509625,1.3413087293301733,1.3677765496410865,1.3740182893161572,1.4111099327493564,1.478805944846662,1.3057628328063273,1.367848307569715,1.365539998625694,1.452706989850375,1.3358966699914852,1.3729329659418419,1.393178627357039,1.45491273658742,1.3060922809445843,1.3571353577637864,1.3196577055521534,1.3668271856367977,1.3219991824853354,1.4019872931527342,1.3363219376943773,1.3859226584901334,1.3546741944996912,1.4433737915488132
Excadrill,Mud Shot,Iron Head,50,1.638568433033046,1.6657059783877532,1.6034038965779729,1.6409134508536547,1.788301760452369,1.6584746411553486,1.655802792201727,1.7010451485439484,1.655942631521777,1.7041388516367386,1.4796100345031837,1.505739340013802,1.6436719481057869,1.7155594675108023,1.5623400352303334,1.6479243119352813,1.6582217379044546,1.6718476014510606,1.6918438681191839,1.690225803637501,1.4362706745874871,1.4532596678522114,1.7607072515941655,1.6483791287407032,1.3747659847683307,1.2824308646368767,1.6637846427753145,1.67914305091268,1.6279536548758122,1.6843864840325415,1.6941376684656482,1.7754745895125643,1.5886365324659981,1.61355499072746,1.5471058128108226,1.6051490506151826,1.7407509551585312,1.8124560755629333,1.5797123494612717,1.637948893605867,1.5526360755602422,1.5954200639090559,1.7840627730545422,1.8812240295559728,1.4400050094800305,1.480478877547983,1.6372669193246774,1.7033777452308625,1.5981614878067667,1.6882723823142483,1.6596731632103077,1.7032310307852936,1.5818801792477257,1.7117471958616632,1.6125490873010087,1.6756568367921874,1.6897644382082264,1.7257774096077279,1.7552717067840071,1.8841673587727994,1.5657651398355268,1.664521422079769,1.5054339453596983,1.600734409118279,1.611321648202539,1.6825875445088971,1.6562960618023734,1.7433113386924641,1.4327581317624023,1.5047342302044122,1.8860107090044556,2.0202314253850475,1.9973910745891499,2.157283351655338,1.4260540111485374,1.493726571985249,1.699901256771392,1.8092848711558895
